Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
837-17-6788,C,Naypyitaw,Member,Female,Electronic accessories,70.56,9,31.752,666.792,03/14/2019,17:09,Ewallet,635.04,4.7619,31.752,6.8
823-69-1156,A,Yangon,Member,Male,Sports and travel,52.69,3,7.9035,165.9735,02/21/2019,10:42,Credit card,158.07,4.7619,7.9035,9.4
104-68-5410,A,Yangon,Normal,Female,Health and beauty,78.89,5,19.7225,414.1725,02/05/2019,12:59,Cash,394.45,4.7619,19.7225,7.2
551-71-1046,B,Mandalay,Normal,Female,Food and beverages,62.53,8,25.012,525.252,01/18/2019,11:13,Credit card,500.24,4.7619,25.012,4.2
289-76-6119,A,Yangon,Normal,Female,Fashion accessories,75.47,5,18.8675,396.2175,01/29/2019,20:17,Cash,377.35,4.7619,18.8675,5.7
858-27-7251,A,Yangon,Normal,Female,Health and beauty,63.09,3,9.4635,198.7335,01/22/2019,14:15,Ewallet,189.27,4.7619,9.4635,6.0
685-79-2753,A,Yangon,Member,Male,Health and beauty,58.8,5,14.7,308.7,03/17/2019,13:16,Ewallet,294.0,4.7619,14.7,7.5
673-59-6374,A,Yangon,Member,Female,Electronic accessories,21.31,4,4.262,89.502,03/03/2019,18:40,Cash,85.24,4.7619,4.262,9.1
669-39-9514,B,Mandalay,Normal,Male,Fashion accessories,73.49,4,14.698,308.658,02/09/2019,10:04,Ewallet,293.96,4.7619,14.698,4.2
914-67-1642,B,Mandalay,Normal,Female,Fashion accessories,25.05,3,3.7575,78.9075,02/20/2019,18:31,Credit card,75.15,4.7619,3.7575,9.1
150-31-2672,C,Naypyitaw,Member,Male,Electronic accessories,16.81,8,6.724,141.204,03/03/2019,14:26,Ewallet,134.48,4.7619,6.724,7.5
719-64-5618,B,Mandalay,Member,Male,Fashion accessories,53.48,5,13.37,280.77,03/13/2019,11:28,Cash,267.4,4.7619,13.37,6.3
449-48-2800,A,Yangon,Member,Male,Home and lifestyle,73.18,5,18.295,384.195,03/15/2019,14:10,Credit card,365.9,4.7619,18.295,9.0
909-50-9489,C,Naypyitaw,Member,Female,Sports and travel,85.53,5,21.3825,449.0325,01/19/2019,12:09,Cash,427.65,4.7619,21.3825,4.4
774-29-2012,C,Naypyitaw,Normal,Male,Home and lifestyle,58.85,5,14.7125,308.9625,03/19/2019,10:54,Credit card,294.25,4.7619,14.7125,4.4
326-65-5579,C,Naypyitaw,Normal,Male,Sports and travel,34.98,10,17.49,367.29,02/18/2019,17:23,Cash,349.8,4.7619,17.49,5.9
121-80-3683,A,Yangon,Member,Female,Food and beverages,13.96,8,5.584,117.264,01/22/2019,11:59,Ewallet,111.68,4.7619,5.584,8.5
257-29-2648,B,Mandalay,Member,Male,Food and beverages,62.09,7,21.7315,456.3615,01/07/2019,19:17,Credit card,434.63,4.7619,21.7315,4.3
582-20-7109,C,Naypyitaw,Normal,Female,Food and beverages,64.49,6,19.347,406.287,01/10/2019,16:50,Ewallet,386.94,4.7619,19.347,8.0
239-25-6663,B,Mandalay,Normal,Male,Fashion accessories,40.21,7,14.0735,295.5435,03/27/2019,18:26,Cash,281.47,4.7619,14.0735,4.1
348-57-3145,B,Mandalay,Member,Female,Sports and travel,37.15,5,9.2875,195.0375,03/07/2019,17:23,Ewallet,185.75,4.7619,9.2875,8.6
459-50-5371,C,Naypyitaw,Member,Male,Sports and travel,96.94,4,19.388,407.148,01/04/2019,12:52,Cash,387.76,4.7619,19.388,7.3
383-64-2746,A,Yangon,Normal,Female,Health and beauty,83.87,2,8.387,176.127,03/01/2019,19:29,Credit card,167.74,4.7619,8.387,9.6
840-36-7481,A,Yangon,Member,Female,Fashion accessories,59.84,7,20.944,439.824,01/29/2019,18:34,Ewallet,418.88,4.7619,20.944,6.2
352-56-9453,C,Naypyitaw,Normal,Female,Home and lifestyle,31.71,5,7.9275,166.4775,03/12/2019,20:21,Credit card,158.55,4.7619,7.9275,6.0
726-42-5761,B,Mandalay,Member,Female,Sports and travel,64.24,4,12.848,269.808,02/21/2019,20:59,Credit card,256.96,4.7619,12.848,8.9
935-97-2973,B,Mandalay,Member,Female,Sports and travel,51.86,6,15.558,326.718,03/10/2019,17:37,Credit card,311.16,4.7619,15.558,5.1
146-23-1751,A,Yangon,Normal,Female,Food and beverages,91.81,5,22.9525,482.0025,01/17/2019,10:47,Credit card,459.05,4.7619,22.9525,9.7
189-51-3622,B,Mandalay,Normal,Male,Electronic accessories,81.42,1,4.071,85.491,03/08/2019,15:46,Cash,81.42,4.7619,4.071,5.3
685-44-9184,A,Yangon,Normal,Male,Fashion accessories,35.83,1,1.7915,37.6215,03/06/2019,19:49,Credit card,35.83,4.7619,1.7915,7.7
238-75-8274,B,Mandalay,Member,Female,Home and lifestyle,57.25,3,8.5875,180.3375,03/21/2019,14:18,Credit card,171.75,4.7619,8.5875,9.1
510-31-8194,A,Yangon,Normal,Female,Fashion accessories,48.99,3,7.3485,154.3185,01/31/2019,11:59,Credit card,146.97,4.7619,7.3485,8.4
252-81-6506,A,Yangon,Normal,Male,Food and beverages,69.17,5,17.2925,363.1425,02/07/2019,12:56,Cash,345.85,4.7619,17.2925,8.7
530-97-1832,A,Yangon,Member,Female,Sports and travel,,3,2.316,48.636,01/11/2019,15:23,Cash,46.32,4.7619,2.316,7.9
440-68-9122,B,Mandalay,Normal,Female,Health and beauty,30.73,6,9.219,193.599,03/09/2019,15:14,Ewallet,184.38,4.7619,9.219,6.2
205-12-8460,A,Yangon,Member,Female,Home and lifestyle,96.32,3,14.448,303.408,03/27/2019,14:18,Credit card,288.96,4.7619,14.448,5.9
110-94-8120,A,Yangon,Normal,Male,Food and beverages,40.3,8,16.12,338.52,01/14/2019,11:55,Ewallet,322.4,4.7619,16.12,7.9
752-74-8159,B,Mandalay,Member,Female,Sports and travel,42.81,5,10.7025,224.7525,03/11/2019,14:19,Cash,214.05,4.7619,10.7025,9.7
878-40-3600,B,Mandalay,Normal,Male,Fashion accessories,58.06,8,23.224,487.704,03/13/2019,12:42,Cash,464.48,4.7619,23.224,4.4
181-81-3664,C,Naypyitaw,Member,Female,Food and beverages,20.64,10,10.32,216.72,01/11/2019,14:30,Credit card,206.4,4.7619,10.32,6.1
621-81-3345,C,Naypyitaw,Normal,Female,Food and beverages,91.46,8,36.584,768.264,01/15/2019,11:04,Credit card,731.68,4.7619,36.584,5.7
687-26-3646,A,Yangon,Member,Male,Home and lifestyle,20.5,3,3.075,64.575,03/29/2019,17:16,Cash,61.5,4.7619,3.075,5.1
886-72-8400,B,Mandalay,Member,Female,Health and beauty,37.61,4,7.522,157.962,01/11/2019,15:43,Ewallet,150.44,4.7619,7.522,7.0
499-41-4921,C,Naypyitaw,Member,Female,Electronic accessories,56.28,6,16.884,354.564,03/27/2019,11:43,Credit card,337.68,4.7619,16.884,4.4
467-84-7355,A,Yangon,Member,Female,Home and lifestyle,98.86,7,34.601,726.621,03/30/2019,20:28,Credit card,692.02,4.7619,34.601,8.6
501-24-7086,A,Yangon,Member,Male,Sports and travel,68.16,9,30.672,644.112,02/23/2019,14:11,Credit card,613.44,4.7619,30.672,5.9
312-13-8440,A,Yangon,Member,Male,Health and beauty,90.92,8,36.368,763.728,02/26/2019,10:57,Cash,727.36,4.7619,36.368,6.5
871-54-9250,C,Naypyitaw,Member,Male,Fashion accessories,16.95,7,5.9325,124.5825,03/09/2019,20:49,Credit card,118.65,4.7619,5.9325,6.6
937-99-7471,B,Mandalay,Member,Female,Fashion accessories,35.44,6,10.632,223.272,03/07/2019,19:08,Ewallet,212.64,4.7619,10.632,6.1
115-85-2589,C,Naypyitaw,Normal,Female,Electronic accessories,45.97,2,4.597,96.537,03/17/2019,19:35,Ewallet,91.94,4.7619,4.597,4.5
971-40-5496,A,Yangon,Normal,Male,Sports and travel,12.16,5,3.04,63.84,02/20/2019,11:09,Cash,60.8,4.7619,3.04,7.1
441-44-8883,A,Yangon,Member,Female,Food and beverages,50.81,9,22.8645,480.1545,02/04/2019,10:43,Cash,457.29,4.7619,22.8645,9.8
147-39-5344,C,Naypyitaw,Member,Female,Home and lifestyle,45.42,9,20.439,429.219,02/17/2019,11:46,Credit card,408.78,4.7619,20.439,9.2
906-58-5852,B,Mandalay,Normal,Female,Sports and travel,38.75,8,15.5,325.5,01/21/2019,12:42,Credit card,310.0,4.7619,15.5,9.6
197-11-9758,A,Yangon,Normal,Female,Fashion accessories,42.94,4,8.588,180.348,01/06/2019,10:59,Cash,171.76,4.7619,8.588,9.3
559-26-8465,A,Yangon,Member,Male,Food and beverages,74.27,9,33.4215,701.8515,02/13/2019,17:03,Ewallet,668.43,4.7619,33.4215,5.2
855-85-5343,A,Yangon,Member,Female,Home and lifestyle,82.44,3,12.366,259.686,01/26/2019,15:19,Ewallet,247.32,4.7619,12.366,8.8
229-92-5655,B,Mandalay,Normal,Male,Sports and travel,40.16,10,20.08,421.68,02/06/2019,11:49,Cash,401.6,4.7619,20.08,6.9
400-54-3988,B,Mandalay,Member,Female,Electronic accessories,16.73,2,1.673,35.133,03/07/2019,19:40,Ewallet,33.46,4.7619,1.673,8.9
232-83-6986,B,Mandalay,Normal,Female,Fashion accessories,14.47,8,5.788,121.548,01/12/2019,10:54,Cash,115.76,4.7619,5.788,7.5
669-47-2458,A,Yangon,Member,Male,Food and beverages,52.63,2,5.263,110.523,01/13/2019,17:58,Ewallet,105.26,4.7619,5.263,6.6
438-73-3972,B,Mandalay,Normal,Female,Food and beverages,47.54,7,16.639,349.419,03/24/2019,19:35,Cash,332.78,4.7619,16.639,4.7
596-43-9593,C,Naypyitaw,Normal,Female,Sports and travel,66.52,7,23.282,488.922,01/07/2019,18:18,Credit card,465.64,4.7619,23.282,7.5
801-92-3657,B,Mandalay,Normal,Male,Fashion accessories,48.96,3,7.344,154.224,03/10/2019,18:20,Ewallet,146.88,4.7619,7.344,9.2
954-25-5387,A,Yangon,Normal,Male,Food and beverages,18.38,3,2.757,57.897,01/12/2019,13:06,Credit card,55.14,4.7619,2.757,5.4
864-83-6898,C,Naypyitaw,Member,Male,Fashion accessories,97.92,9,44.064,925.344,02/25/2019,14:29,Ewallet,881.28,4.7619,44.064,8.1
988-67-9143,B,Mandalay,Normal,Male,Electronic accessories,61.83,6,18.549,389.529,03/25/2019,16:54,Credit card,370.98,4.7619,18.549,5.4
535-91-2392,B,Mandalay,Member,Female,Health and beauty,34.8,7,12.18,255.78,02/25/2019,11:13,Ewallet,243.6,4.7619,12.18,6.8
371-28-8023,B,Mandalay,Normal,Female,Home and lifestyle,47.38,4,9.476,198.996,01/24/2019,10:16,Cash,189.52,4.7619,9.476,4.9
506-15-3015,A,Yangon,Normal,Female,Home and lifestyle,90.65,6,27.195,571.095,01/03/2019,19:55,Credit card,543.9,4.7619,27.195,4.8
407-68-3684,A,Yangon,Member,Female,Electronic accessories,63.58,10,31.79,667.59,02/26/2019,13:40,Credit card,635.8,4.7619,31.79,9.8
660-94-2738,B,Mandalay,Member,Female,Fashion accessories,54.49,8,21.796,457.716,01/08/2019,11:51,Cash,435.92,4.7619,21.796,8.1
196-77-6755,C,Naypyitaw,Normal,Female,Home and lifestyle,53.78,2,5.378,112.938,01/15/2019,11:30,Cash,107.56,4.7619,5.378,7.1
765-50-8495,A,Yangon,Member,Male,Health and beauty,11.81,4,2.362,49.602,01/20/2019,20:09,Ewallet,47.24,4.7619,2.362,5.6
528-35-2865,A,Yangon,Normal,Male,Electronic accessories,15.59,1,0.7795,16.3695,03/22/2019,18:04,Cash,15.59,4.7619,0.7795,8.3
180-50-2587,B,Mandalay,Normal,Male,Food and beverages,71.51,4,14.302,300.342,02/26/2019,19:24,Credit card,286.04,4.7619,14.302,6.8
687-81-5956,B,Mandalay,Member,Male,Home and lifestyle,72.49,5,18.1225,380.5725,01/26/2019,19:30,Ewallet,362.45,4.7619,18.1225,6.4
321-63-1410,B,Mandalay,Member,Male,Food and beverages,60.06,3,9.009,189.189,01/31/2019,17:30,Credit card,180.18,4.7619,9.009,6.2
856-29-9096,A,Yangon,Member,Female,Home and lifestyle,99.54,2,9.954,209.034,03/24/2019,11:38,Cash,199.08,4.7619,9.954,4.4
840-95-7253,B,Mandalay,Member,Female,Fashion accessories,61.2,6,18.36,385.56,01/06/2019,13:22,Credit card,367.2,4.7619,18.36,9.7
364-41-1550,A,Yangon,Member,Male,Sports and travel,40.82,10,20.41,428.61,01/14/2019,10:09,Ewallet,408.2,4.7619,20.41,9.2
638-66-9209,C,Naypyitaw,Member,Female,Health and beauty,91.47,4,18.294,384.174,03/17/2019,18:23,Cash,365.88,4.7619,18.294,7.8
894-92-5692,A,Yangon,Normal,Male,Health and beauty,82.38,10,41.19,864.99,01/02/2019,15:17,Cash,823.8,4.7619,41.19,5.6
240-98-6705,A,Yangon,Normal,Female,Electronic accessories,54.68,5,13.67,287.07,01/15/2019,13:35,Credit card,273.4,4.7619,13.67,9.8
780-86-7380,C,Naypyitaw,Normal,Male,Health and beauty,88.1,5,22.025,462.525,01/30/2019,13:29,Ewallet,440.5,4.7619,22.025,9.0
226-52-1711,B,Mandalay,Normal,Male,Food and beverages,85.77,2,8.577,180.117,02/04/2019,16:57,Cash,171.54,4.7619,8.577,5.1
506-74-8039,B,Mandalay,Member,Male,Fashion accessories,57.84,6,17.352,364.392,02/21/2019,15:47,Ewallet,347.04,4.7619,17.352,9.0
270-77-3847,C,Naypyitaw,Normal,Female,Electronic accessories,69.53,7,24.3355,511.0455,03/09/2019,20:39,Ewallet,486.71,4.7619,24.3355,6.1
127-50-9174,B,Mandalay,Normal,Male,Electronic accessories,83.08,1,4.154,87.234,01/03/2019,13:20,Cash,83.08,4.7619,4.154,5.7
567-95-7663,B,Mandalay,Member,Male,Electronic accessories,32.42,8,12.968,272.328,01/22/2019,15:53,Credit card,259.36,4.7619,12.968,6.5
162-14-2056,B,Mandalay,Member,Male,Fashion accessories,63.44,2,6.344,133.224,02/02/2019,18:52,Ewallet,126.88,4.7619,6.344,4.6
696-28-4448,A,Yangon,Normal,Female,Sports and travel,69.55,3,10.4325,219.0825,02/24/2019,13:15,Cash,208.65,4.7619,10.4325,7.0
829-26-3686,A,Yangon,Normal,Male,Health and beauty,50.81,9,22.8645,480.1545,02/08/2019,17:21,Ewallet,457.29,4.7619,22.8645,9.4
320-24-7897,C,Naypyitaw,Member,Female,Sports and travel,97.93,7,34.2755,719.7855,01/02/2019,15:21,Credit card,685.51,4.7619,34.2755,4.5
203-28-7627,C,Naypyitaw,Member,Female,Health and beauty,46.53,7,16.2855,341.9955,03/30/2019,18:33,Ewallet,325.71,4.7619,16.2855,9.7
725-34-9710,B,Mandalay,Normal,Female,Sports and travel,13.72,4,2.744,57.624,01/09/2019,17:00,Credit card,54.88,4.7619,2.744,8.6
654-47-5205,B,Mandalay,Normal,Male,Fashion accessories,,9,34.893,732.753,01/30/2019,15:34,Cash,697.86,4.7619,34.893,4.5
101-94-6846,A,Yangon,Normal,Female,Electronic accessories,42.12,3,6.318,132.678,02/27/2019,10:20,Cash,126.36,4.7619,6.318,9.1
970-57-2985,A,Yangon,Normal,Male,Food and beverages,34.73,1,1.7365,36.4665,02/03/2019,17:20,Credit card,34.73,4.7619,1.7365,4.1
934-27-7277,A,Yangon,Normal,Male,Home and lifestyle,34.82,1,1.741,36.561,02/04/2019,14:46,Credit card,34.82,4.7619,1.741,6.7
972-47-4956,A,Yangon,Normal,Male,Electronic accessories,50.09,9,22.5405,473.3505,02/01/2019,16:43,Credit card,450.81,4.7619,22.5405,4.8
991-25-5522,B,Mandalay,Normal,Female,Health and beauty,41.5,1,2.075,43.575,01/10/2019,18:28,Ewallet,41.5,4.7619,2.075,5.9
770-89-5196,B,Mandalay,Member,Female,Food and beverages,68.08,3,10.212,214.452,02/04/2019,18:02,Credit card,204.24,4.7619,10.212,5.3
693-64-1969,C,Naypyitaw,Normal,Male,Health and beauty,29.52,7,10.332,216.972,02/09/2019,10:03,Credit card,206.64,4.7619,10.332,4.9
107-60-7632,C,Naypyitaw,Normal,Female,Food and beverages,82.72,1,4.136,86.856,02/26/2019,16:12,Ewallet,82.72,4.7619,4.136,8.5
928-19-4392,C,Naypyitaw,Member,Female,Electronic accessories,13.17,5,3.2925,69.1425,02/13/2019,14:22,Cash,65.85,4.7619,3.2925,7.2
570-40-6435,C,Naypyitaw,Normal,Male,Food and beverages,24.42,3,3.663,76.923,01/09/2019,17:30,Cash,73.26,4.7619,3.663,6.8
638-99-3377,B,Mandalay,Member,Female,Health and beauty,99.01,3,14.8515,311.8815,01/05/2019,13:33,Ewallet,297.03,4.7619,14.8515,9.8
664-24-3826,A,Yangon,Member,Female,Health and beauty,40.8,3,6.12,128.52,01/06/2019,13:49,Cash,122.4,4.7619,6.12,8.6
516-74-4456,C,Naypyitaw,Normal,Female,Fashion accessories,14.98,3,2.247,47.187,03/24/2019,10:10,Cash,44.94,4.7619,2.247,9.8
425-94-1271,A,Yangon,Member,Female,Food and beverages,94.86,1,4.743,99.603,02/22/2019,18:53,Credit card,94.86,4.7619,4.743,5.5
805-95-7721,C,Naypyitaw,Normal,Male,Food and beverages,73.1,4,14.62,307.02,02/01/2019,14:10,Ewallet,292.4,4.7619,14.62,9.3
162-47-9963,B,Mandalay,Member,Female,Home and lifestyle,93.58,10,46.79,982.59,02/28/2019,11:27,Cash,935.8,4.7619,46.79,5.1
368-91-2916,A,Yangon,Normal,Male,Food and beverages,68.44,6,20.532,431.172,01/23/2019,19:52,Cash,410.64,4.7619,20.532,6.4
385-79-3955,B,Mandalay,Normal,Male,Electronic accessories,54.93,3,8.2395,173.0295,03/13/2019,11:26,Cash,164.79,4.7619,8.2395,6.8
953-38-7055,B,Mandalay,Member,Male,Food and beverages,17.91,1,0.8955,18.8055,03/29/2019,18:15,Cash,17.91,4.7619,0.8955,5.3
742-81-3627,A,Yangon,Member,Female,Fashion accessories,79.5,9,35.775,751.275,03/13/2019,15:16,Cash,715.5,4.7619,35.775,4.8
252-64-1479,A,Yangon,Normal,Male,Electronic accessories,,3,10.17,213.57,03/11/2019,20:45,Cash,203.4,4.7619,10.17,4.2
309-75-7614,C,Naypyitaw,Normal,Male,Fashion accessories,69.07,7,24.1745,507.6645,02/22/2019,18:13,Credit card,483.49,4.7619,24.1745,9.0
214-25-4943,B,Mandalay,Member,Male,Home and lifestyle,41.85,6,12.555,263.655,02/06/2019,13:21,Credit card,251.1,4.7619,12.555,9.8
427-28-4688,C,Naypyitaw,Member,Male,Home and lifestyle,38.48,5,9.62,202.02,03/21/2019,17:36,Cash,192.4,4.7619,9.62,8.1
513-75-3731,A,Yangon,Member,Male,Electronic accessories,52.93,5,13.2325,277.8825,03/28/2019,20:53,Ewallet,264.65,4.7619,13.2325,4.3
443-72-3339,C,Naypyitaw,Normal,Female,Electronic accessories,19.77,2,1.977,41.517,01/08/2019,15:39,Ewallet,39.54,4.7619,1.977,4.3
524-78-6013,C,Naypyitaw,Member,Female,Fashion accessories,49.58,5,12.395,260.295,01/19/2019,14:42,Credit card,247.9,4.7619,12.395,6.7
532-79-3888,B,Mandalay,Normal,Female,Electronic accessories,74.73,8,29.892,627.732,01/03/2019,15:26,Ewallet,597.84,4.7619,29.892,9.5
564-65-4569,A,Yangon,Normal,Male,Home and lifestyle,81.11,8,32.444,681.324,01/14/2019,10:09,Cash,648.88,4.7619,32.444,4.7
442-61-3721,B,Mandalay,Member,Female,Electronic accessories,40.3,3,6.045,126.945,02/01/2019,17:15,Cash,120.9,4.7619,6.045,5.9
100-97-8589,B,Mandalay,Normal,Male,Fashion accessories,34.6,1,1.73,36.33,03/15/2019,14:01,Ewallet,34.6,4.7619,1.73,4.9
321-77-1613,B,Mandalay,Normal,Male,Health and beauty,68.38,1,3.419,71.799,01/19/2019,17:52,Credit card,68.38,4.7619,3.419,5.5
913-79-9919,C,Naypyitaw,Member,Female,Home and lifestyle,66.54,8,26.616,558.936,01/23/2019,17:14,Cash,532.32,4.7619,26.616,5.5
346-36-3756,A,Yangon,Normal,Female,Fashion accessories,99.87,6,29.961,629.181,03/11/2019,12:02,Credit card,599.22,4.7619,29.961,8.9
952-58-7821,B,Mandalay,Normal,Female,Health and beauty,81.87,7,28.6545,601.7445,03/27/2019,16:15,Ewallet,573.09,4.7619,28.6545,5.6
898-67-4620,B,Mandalay,Member,Male,Food and beverages,30.44,6,9.132,191.772,03/06/2019,14:10,Cash,182.64,4.7619,9.132,9.8
980-90-8045,A,Yangon,Normal,Male,Sports and travel,95.45,6,28.635,601.335,01/19/2019,16:14,Cash,572.7,4.7619,28.635,8.0
525-36-3223,A,Yangon,Member,Male,Sports and travel,98.79,7,34.5765,726.1065,03/21/2019,12:38,Cash,691.53,4.7619,34.5765,5.6
387-56-2362,B,Mandalay,Member,Female,Sports and travel,62.47,8,24.988,524.748,01/20/2019,18:46,Cash,499.76,4.7619,24.988,7.0
395-42-4093,A,Yangon,Normal,Male,Food and beverages,47.49,3,7.1235,149.5935,02/26/2019,19:22,Credit card,142.47,4.7619,7.1235,6.5
924-24-7128,C,Naypyitaw,Normal,Female,Sports and travel,43.24,3,6.486,136.206,03/10/2019,18:03,Ewallet,129.72,4.7619,6.486,8.8
632-98-8652,C,Naypyitaw,Member,Male,Health and beauty,50.14,7,17.549,368.529,02/23/2019,13:11,Credit card,350.98,4.7619,17.549,7.8
505-79-5325,A,Yangon,Normal,Male,Health and beauty,55.21,5,13.8025,289.8525,01/05/2019,17:51,Cash,276.05,4.7619,13.8025,8.9
384-77-2924,C,Naypyitaw,Normal,Female,Sports and travel,13.86,8,5.544,116.424,02/22/2019,10:36,Ewallet,110.88,4.7619,5.544,5.6
508-73-3927,A,Yangon,Member,Male,Fashion accessories,91.24,5,22.81,479.01,01/15/2019,19:02,Cash,456.2,4.7619,22.81,4.9
714-33-4215,B,Mandalay,Member,Female,Home and lifestyle,25.77,5,6.4425,135.2925,02/23/2019,12:08,Credit card,128.85,4.7619,6.4425,7.5
617-25-9050,A,Yangon,Normal,Female,Food and beverages,49.09,6,14.727,309.267,03/06/2019,20:08,Cash,294.54,4.7619,14.727,6.0
793-70-4547,B,Mandalay,Member,Female,Health and beauty,58.08,8,23.232,487.872,03/21/2019,18:14,Ewallet,464.64,4.7619,23.232,7.4
825-91-6888,B,Mandalay,Member,Male,Food and beverages,52.12,10,26.06,547.26,01/11/2019,15:07,Credit card,521.2,4.7619,26.06,6.1
432-45-4827,A,Yangon,Normal,Male,Fashion accessories,24.93,4,4.986,104.706,01/15/2019,17:32,Ewallet,99.72,4.7619,4.986,7.9
465-84-1300,B,Mandalay,Member,Female,Home and lifestyle,84.95,1,4.2475,89.1975,02/02/2019,17:58,Ewallet,84.95,4.7619,4.2475,8.3
962-75-4226,C,Naypyitaw,Member,Female,Electronic accessories,67.61,3,10.1415,212.9715,03/31/2019,14:04,Ewallet,202.83,4.7619,10.1415,8.5
318-30-5369,C,Naypyitaw,Member,Male,Sports and travel,85.71,8,34.284,719.964,02/10/2019,16:20,Ewallet,685.68,4.7619,34.284,4.5
330-90-7746,A,Yangon,Member,Female,Fashion accessories,11.56,3,1.734,36.414,02/05/2019,18:07,Cash,34.68,4.7619,1.734,9.2
236-92-7636,C,Naypyitaw,Normal,Female,Sports and travel,58.01,8,23.204,487.284,02/05/2019,15:29,Cash,464.08,4.7619,23.204,6.9
526-78-8561,B,Mandalay,Member,Male,Home and lifestyle,53.44,5,13.36,280.56,01/20/2019,16:00,Cash,267.2,4.7619,13.36,5.5
649-83-5792,B,Mandalay,Member,Male,Electronic accessories,32.4,9,14.58,306.18,02/05/2019,17:30,Cash,291.6,4.7619,14.58,6.7
793-64-1773,A,Yangon,Member,Male,Sports and travel,17.44,5,4.36,91.56,02/06/2019,17:48,Credit card,87.2,4.7619,4.36,6.5
267-77-5131,A,Yangon,Member,Male,Fashion accessories,60.92,1,3.046,63.966,01/18/2019,16:23,Credit card,60.92,4.7619,3.046,4.0
632-70-7181,B,Mandalay,Member,Female,Fashion accessories,69.51,5,17.3775,364.9275,03/29/2019,17:26,Ewallet,347.55,4.7619,17.3775,5.6
415-24-5890,B,Mandalay,Normal,Female,Food and beverages,90.3,3,13.545,284.445,03/14/2019,17:18,Ewallet,270.9,4.7619,13.545,9.3
405-23-4289,C,Naypyitaw,Member,Female,Electronic accessories,30.23,4,6.046,126.966,02/04/2019,16:53,Credit card,120.92,4.7619,6.046,6.8
294-91-2518,A,Yangon,Member,Female,Home and lifestyle,71.98,5,17.995,377.895,02/23/2019,10:00,Ewallet,359.9,4.7619,17.995,9.1
455-77-2703,B,Mandalay,Normal,Female,Sports and travel,11.1,2,1.11,23.31,02/22/2019,19:12,Credit card,22.2,4.7619,1.11,5.5
923-72-7027,B,Mandalay,Member,Male,Electronic accessories,98.0,6,29.4,617.4,02/23/2019,12:12,Ewallet,588.0,4.7619,29.4,6.4
143-63-2603,B,Mandalay,Normal,Female,Home and lifestyle,70.56,4,14.112,296.352,03/14/2019,17:38,Cash,282.24,4.7619,14.112,8.3
557-28-8905,A,Yangon,Member,Male,Electronic accessories,,3,8.949,187.929,01/23/2019,13:06,Ewallet,178.98,4.7619,8.949,7.0
274-94-2054,B,Mandalay,Member,Female,Health and beauty,,9,5.0895,106.8795,02/23/2019,20:48,Cash,101.79,4.7619,5.0895,5.9
346-87-1346,C,Naypyitaw,Normal,Male,Home and lifestyle,95.57,3,14.3355,301.0455,02/20/2019,14:56,Ewallet,286.71,4.7619,14.3355,7.9
473-62-8323,C,Naypyitaw,Normal,Female,Home and lifestyle,23.34,4,4.668,98.028,02/10/2019,17:14,Ewallet,93.36,4.7619,4.668,5.7
462-93-5610,C,Naypyitaw,Member,Male,Fashion accessories,48.68,3,7.302,153.342,02/15/2019,15:02,Cash,146.04,4.7619,7.302,5.2
361-98-2764,C,Naypyitaw,Normal,Female,Sports and travel,85.77,3,12.8655,270.1755,01/09/2019,15:07,Ewallet,257.31,4.7619,12.8655,6.3
588-63-1343,C,Naypyitaw,Normal,Female,Health and beauty,29.83,10,14.915,313.215,03/09/2019,10:35,Credit card,298.3,4.7619,14.915,8.8
676-14-6521,C,Naypyitaw,Member,Female,Sports and travel,39.61,6,11.883,249.543,01/28/2019,14:17,Ewallet,237.66,4.7619,11.883,8.5
630-11-2291,C,Naypyitaw,Member,Male,Food and beverages,34.22,2,3.422,71.862,03/31/2019,10:55,Credit card,68.44,4.7619,3.422,8.0
877-89-2686,A,Yangon,Normal,Male,Food and beverages,70.53,7,24.6855,518.3955,01/13/2019,18:48,Credit card,493.71,4.7619,24.6855,7.0
748-53-8962,B,Mandalay,Normal,Female,Electronic accessories,11.8,7,4.13,86.73,03/25/2019,16:50,Cash,82.6,4.7619,4.13,6.9
625-26-7129,C,Naypyitaw,Member,Female,Fashion accessories,10.62,1,0.531,11.151,02/22/2019,10:55,Ewallet,10.62,4.7619,0.531,7.5
197-95-5151,A,Yangon,Member,Female,Electronic accessories,82.99,8,33.196,697.116,03/20/2019,13:49,Cash,663.92,4.7619,33.196,6.5
616-37-1915,C,Naypyitaw,Normal,Female,Food and beverages,43.45,9,19.5525,410.6025,02/13/2019,19:57,Ewallet,391.05,4.7619,19.5525,8.7
978-56-1641,C,Naypyitaw,Member,Female,Food and beverages,33.6,7,11.76,246.96,01/03/2019,20:05,Credit card,235.2,4.7619,11.76,7.7
911-42-7753,B,Mandalay,Normal,Male,Sports and travel,85.29,9,38.3805,805.9905,02/23/2019,13:48,Credit card,767.61,4.7619,38.3805,6.4
264-11-5652,B,Mandalay,Member,Female,Health and beauty,38.4,1,1.92,40.32,02/27/2019,17:26,Credit card,38.4,4.7619,1.92,4.2
